Palabra,Largo de la Palabra,Tiempo A[s],Tiempo B[s],Tiempo A[ms],Tiempo B[ms]
acabaccacababaacbbbbabcbcbcbcaacbbccbbbabbbaaacbcaacaaacabcbbbbbccbacaccacacbaaccabbacaabcbacccbcbacaccacacbabcccbcbbbacbccabccaacbabcbbbbccccbcaacabbccbbaaccbcaacbacbaaaccabaccaaccaacabcccbcbbaaacbccbaabccbcaaabcccbbacabbcabbcabcbabbcaacbcabbbcbbacbbbbabcacccacababcbabbbcabbbcaabaaacccabbcbbaaccccbbabaacaccabacabbcacabbccaabbaacabcaacacaabbbaaacabbcbbcbbbaaaabbcabcabcbabbaabbccccaaabcacccccabcccaacaaacbbbbcbcbbabbacbabbbcbcacaccccccabcabccaccbaaaabbcbaabbabcccccbacccacbbbbbcbacacacbc,489,5.337669000,0.029407000,5337.669,29.407
accccbaabbbcbabcaaccbbcacbacaabccacccabbbbaabbbbacbacbabbbaaaabbbaaabbccaabcacbbaccbbaaacabbbcccbbbacbcbbccbbccbbcaabbbcaaaaacaaaccacabbcbbababbcaabccacbbaaaaaaacbcacbbccaacbacabcbbaabaacbacbabcbccaacacbaaccbbbaabcacacbcbabcbbcaaccccaaaacababbbcabaaacbbbbaaabcbbabcbcaccbbacaccbbbccbaabbbccccacbabbaacccbbbbbcbbabcabcbabbbbabcaccccbabbcbcbcabcbbbaccacbccbabcbcacaacbbacbababccccccacaabcaabcbaacacccaacabbbacccababacccbbbcabcbcbbcbccbbacbcaabbccabacacbaabacbcbabbaccbacbcc,471,4.695763000,0.031495000,4695.763,31.495
cbbaacbabaccaaaabbcbcacbaacaccaacacaabcccbacccbcbacbbcbcbaacaccbabccbcbccbbcbcbaacbbacbacccaabcacabccbcacaacccbccbbccccabbacaababcaccaabbcacacbcccbbabbcaacccaabccacaabbbaaaaacbacacbabaca,186,0.293414000,0.003897000,293.414,3.897
bacaaccaabcabcbbccacaabcbbabbcaaabaccaacaacbcbabbcacbabbbcccababcbacbbbcbbbcbcbcacccbcccabccaccbaccbbcccabcabbbacbcabaacbbacccacbcaccbaccaabbcbbcbabababaacbbabcaabbbacacabbcbbacccbbbcaccbcacabaaaccbbbcca,203,0.343418000,0.003880000,343.418,3.880
aaaacaccacbacbbcaaccabcbaaccaaabbcbbbbbbcaaaaacbacbbaacbbacbccaaccabcabbbaaacabccbbbccbaccabbbacbcbbcbabcacbabbccbbaaaacccabcaaaacabbccbaaaccaabbccbbabcbbcccbabbcaacacaccaacacbcbcbbbbbbacbbbbcbcaacbabcbcbbaaabacbbcacbcbbaaacbcbcbbbbcbccabaccbabbbbbcbbaabacbacca,261,0.731551000,0.006478000,731.551,6.478
bcabccbabcbbbbabaaaacabbacbbbaababcbccbabcbbbccaccbaabccbccbabbcccbbaabcccbabbbabacccaabcbaccaaaccacbcacbbbbbbccababcbaccbabaaacbbbbcbcccacacccaccccbaacabcbbbcbbaaaaccabccccbbbcbcccacbbaabbcbccaccccaabacbbcaccbcabababbaccaccaaaabcccbbcababacbbaccaccabbcacacbbbbcbcbcababcacacbbccaaccbcbaaacccbbbaacaabaaccccacbacba,314,1.347540000,0.012424000,1347.540,12.424
acabbaccacaaaccbccaaccbccabaacbacabacabbbacbccabacbaabcaccaaacaaabbaaabbcbccaacbcaacacbccbbcaabcbbbcbcbbacacbabbaccbbbbaabcabcacccbcbcbbccccccbcaacbbbbbaccaccbaaaabcaccaaacbcabbbbbcbcbbabaaabcabcbcaacabacbbcabbbcaccaabbabbacaaccaaccaaaacbacbacccaacccaacbbbcabacabbcabcbbbbbccccacabacbabbbbcbcaaaabcbbabcbacbaacaccaaaaabbcccbabcccabbbabbacabaaacbcabbacacccaccaaabcabcacabcbccacaacccbbcbabababcac,394,2.773767000,0.018111000,2773.767,18.111
ccaccacbcaabababbacccbaaccbbacbacabcbacbbccacbccabcbcabbcabaccabccbcaaccbcbbacabbaabbbcaacacbbbbabcbcbacbbbaabcbbaaaacbbaabbbacbaabccaacabbbabccbacccbbbcaccbcccbbcaacbcaabcacababcbcccabaacabaaaacaccbacacbcaababbbaccbbbbccaacacaccabbacbcacbbcbaabbaacbbccaaaabbbcabcccbbaaccababaaabbbabbabaacbacbababbbbcbaaabbbaccacbcbaaaccbaacbbacbbcbcaabbabcbcbbccbbaababbbaaabacbabbabcababbaabbcccbccbbaccabcaaa,396,2.870508000,0.019984000,2870.508,19.984
acabbbcabaabacbcccacbacccabcaabccaac,36,0.002347000,0.000175000,2.347,0.175
ccabbabaccccbaabbaacaabbcbbabbbccbcbcaccbcbcbcbccaaabbbbbccbbcacabaaacbacbaa,76,0.018341000,0.000571000,18.341,0.571
bcaccccbcbcbcbaaaacbccbccbcbacacaacacabbaaccbccaccbcccbcccaaacbaaaabbbbbacabcabaabababaabaaacbbbbbacbcabccaabcaabbbcccbbbbccacabbbcbabbbabccbabbbccbababacacccbabcbaccccbbbccccbabccbababcababbcacabaaaabaccabbbcaacaccbcaababbaacaccbbbbbcbbaacacabacbaaabbcabcabcaccabccccaacabbacccbbccbabbbccbcabbccccccabacbcbbabbcacbaa,317,1.409175000,0.012642000,1409.175,12.642
abccbbbacbababaccaabcbcbbcaacbcaccabcccbcccbcbccaabcaaabacacabacabbabcabcaaaaaccbcbcaaababccbccbbabb,100,0.043812000,0.001088000,43.812,1.088
bcbbcaabbccaacacaacaabbcbccaabbbcbbbbaccbcbcbaabcbcccbabcaccacbcccbaabcababacaabccacbbacbcbbaababcbaaabacbbaabaacbcbaaababccbbccaccbacabcaccbccccbaabcaccccbcabbacaabaacaababbabccaaaabacccbbbababaabacccbcccbabbaabccaccacacbaaccaaccacbbcaacccbaacbcabbaccbcacacacccbabbbcaccccccaccaaabbbaaccaacccabaccacbcbaccbcabccaacbccabacbaacabccccbcabcaccbaccbcbaaabbacbbbcaaabbca,365,2.172766000,0.014769000,2172.766,14.769
acbcacaacacbaaabbcccaaacacacbabcabaccccbaabccbbababcbcbcbacbaa,62,0.011775000,0.000454000,11.775,0.454
bbaacccbbccaaccabacaaabbccbbcccacbaabacbbbbbaaccabcbacabcccaaacabccabcacccacacbababaccbbbbcbcabcacbcbccaaccbacaaaababbacaacabbbacabbabbbabbbcbbcbaccacccabcbccabcbaaaacabacbbbbaccccbbaabaabbcbcaabcaacbbcbbcbccacbcccaabacabcbbbcbaabcbccaabcccabcacacbbabcabbcababbabccacbcaacbbaacaaccccbaccbcbbabcacababbabbccbbcaacbbbaaabbbaaccabcbbccaccbacaaabbbcbaccbccbbbbccbcbacaaaaccbbbaaccbbabcbcbcababccbcccbabbabaacabbcacaabcbbaccbbcbcabbbbcaabccaaccabbbaaacbb,449,4.091844000,0.024660000,4091.844,24.660
aacbacbbbbbaacbcccababbbcaccbcaccbbacaacbacabbcaaaaabacbbccccbbacbbaaaaabaacbbababbbbabbcbcbaabcbbbaccacbbbabbaabcabbbcbcbcccbccacccbaacbc,138,0.121661000,0.002084000,121.661,2.084
ccbcacccacbbcbabcbbcbabcbcabcaabbcccbaaaaabbaaacbbcabbbbaacbbabccbccbbbccaccaaabaacbaabaaabacaabbaacaabcaccbcbbaccabbbabbbbaaaccccbcaabcaacacacaaacbccbaaccbcbaaaaacaabbabbabbbbaaaaabaccbbbbaabbbaaaaaaa,201,0.348747000,0.003864000,348.747,3.864
caccacaaabbbaabbbcbbcabbbaccabcbabacccbaabcacccabbcbccaccabbccbcccbacaabccabccbcbcccbacaaaaccccbccbacbccbbacbabababbabbcccaacaaccbbbaacacaaaabaccbabaaccacbbcaaaabbcbbabbccccabbcabcaaaccbacbbcbbaccbaabacbacbbcbbbbccbbabbbccbcccbcacacabccbacbbbbbbbbababaccabaaacbaaacacaabbcaabaaabcbcccbbbacacbaabbbaccbcaacacbcbbacccbbbacabccbbccbcabbcbabaaababaacbcbaaaaaabbcccbabacaccbbaacccccbccbaccacaaabaaabbcababbbaccbacabbccbababaaaaccbccaabccaabacbabccabcabbbcbcbabbbcaaabbcac,466,4.698301000,0.030224000,4698.301,30.224
caabbcbcbaacbcabcbabbaabcaaabacaabbabcccccaabcbccaabbbabaaababcbcbacabbaaccaaacaacaabcaabcbabcbaccaaacbcbbbacaaabcccacabcacacccbbcccbccbcbbabcbabcbcabacccbbcccbccacacbbaccaaacaccaccacbcbcababcbccbcbabbaccbbacbbcaaaabaaacaacbbcbabbbacaabbabccaabcbbbbbbbbccacbbaacaabccbaaabbccbabacabcabbacaccccbbacaacccabaaacbaccacccbcacabaacbaaabbabbccbacccbcccaacbccbbaccccabbbbcabcbcbbaaacbcababcccbccbbcca,392,2.789746000,0.018651000,2789.746,18.651
ccaaaacaccabababcabbccbbacbabaabcbcaccababacaabaacbcbcacccacacacbbcbcbcaccabccbbbbcccbacaacbccbbacbccbccaccbccbababaaacc,120,0.080900000,0.002261000,80.900,2.261
bababbacaacbbccbbbbabbccacaccabcbabababaaababccaaabbababacbccabaaababcabacacacaccaacbbcbccbbcbbbaacbabbbaaccbbccaacaaabcaaacccbaabbccbaababbbabcbcbabacaacaaaacbccaaabacacccaacabbbbcbcbcbcccaabbaaaabcbaaaccbbcaccccaaaccbacccacaabbccbcbabcbccacacbacacbbccbbbbaacbabbcababaccbaccaabccabaabcacababbbbacaaccbcbcbbacccaacbbcacaabccbbaaaabcccbcacbbbcaccbbaaaccccaaccbbbacabbbaabcbabaabccbcbcbcbaa,389,2.955743000,0.019939000,2955.743,19.939
cabcbabcbabbcabbbbaabcabaaabbbabbcabbbbaabaaaacabcbbaaabacacaaabaabacbbcbaccbcabcbbccaccbabbaccbcbcbbbacccabcaacbccbbabccccbbcacccccaabcbcabaacbaaccacbcacccacbbccccccaaabcabcbbacaaababcacaccbccaacaabbccbbccbccababbcabccbabbcaaccacbbcbaaccccbacbaacabaabcccabcababccabbaccccbbcacaccbcaacbccabcbcacaaabcacbcbaabaababacbbccbbaabbaabccaacbbcbaaabcabbccbaccccbbbccbccbcacaabbabbbbacabcbba,382,2.552818000,0.017902000,2552.818,17.902
cbcccbcaaaaacabacabbcabbcbababcabbbcccaccaabaabcbcaaacbcacbacbcaccacabaabaabbabcbbbbabcccbbacbcaccaaabbacaaaccaabbbacabcbacccacbabcacaaaabcaccabcaababacbbcabaaabcaaacc,167,0.204930000,0.003176000,204.930,3.176
cbcbaacacaabbcbaacccbcccabaaacaababaabbbccbcacccacaacaccabcaabbcbbbcbacbcabcbbaabacbbcaacbabbcbbbacaabbcabbbbaaabbcccbabbbbacabcbbcbbbbcaccbacbacacccbbabcccaabbbbacabbccbcacacacccbbbbabbaccbabcaababccabcbcaabccacbabcacabcaaacbccaabaaaacccaaabaccbccccabacbacaccbbbbbcabaccbccaacacaabbbacccccabacaabaacbacacacabbccbbabbaabccbacabbbbbbacaaaaaacaacbbcacaaacacaabbcacacbcc,367,2.171856000,0.014696000,2171.856,14.696
bcbabccacbacabacacaccacbaaaababccaaccbcaabcaccaccccbbabccbccaabcbabcccabacbabbbacbabacacabccabcccabbbaaaacbbccbbcaaabbcaaaaccccbcbbaccccabcbaabbbabcacaabbaacacacbcacbbcaccbcbcbbbaabbbccbaababaaccbabaabcccbaacaabcaaaccbcccbcbcccbcbabbabaaccccbcacbcccaaaaccacbacabaabbbbcaccbaabbbbcbbaaabbbabbcbcbbcabbacccabbaabacccabaaaabbcbb,325,1.501350000,0.012560000,1501.350,12.560
cc,2,0.000005000,0.000005000,0.005,0.005
bccaccbcbbabbccabccbabcabbabbcccbcbbbbabacabaaccbcccbaaaaacbabbbbabbcaccccbccccbbabbbbaabaabaababaaaabcbbcacaabcbbcbbaaaabaccbcbaaccabccabccabcabaccbcbcbcacccabacbcbaabbababcbcbcbacbcabcbababbbbbacccaaacaccaacbbccaaaaaaacacabcaaacccbabbaaacccbccabbccbaabaacbaaccacbaccbaabcbcccbbbbacacbccaaacabacbcbaacbaabacababbbbcaabcaabacbcabacaabbbabbbcbcbcabbcabbcbccbaccaccbbabcabaaccabbbaccaabbaababbcbbcacccaaccaabbcccccabaccababb,422,3.387555000,0.023228000,3387.555,23.228
bbaabcbcaabaabbaaaabbbbabaacbbbabcbccacabcaaaccababbbccbaaccbbbaabbcbaabccbaacacacccaccbcacacbbbbaabacccbcababbacccbcbcccacacbbacabbcaccbbbacbbcccaabbacbababaaabcbbaccbabcbaccabbabccbccbbabcacaacccbcccbaccbcbababcbaaaccaababbbbabbbbbbabac,238,0.583138000,0.005330000,583.138,5.330
bbacccbaacaabaacacacababcbcbaabbbbbcbaaaccbbacaaaaaccabaacbabbbaabacbbccbaccbbcbbabaaabaaacbcabbcaccacaaccbaaaaaccaaacbcccbccbabcabbaccabaacabcabaacbccbabcbbcaaaaaacabcabcbbbbaabaabaaaaabacbbcbcaacacbaabcbbcbbbba,212,0.397825000,0.004228000,397.825,4.228
aacbbccbbbaaccaacabcccabccb,27,0.000943000,0.000083000,0.943,0.083
cabacccbbacaacabbbcccbcbbbcbbbbbabacccbbbbbaaacaabcaaaaabccbcaaaaaaacaabcbbabaabbcccaababcaccabacbccbcabbbbaacbabaaccbcababbccaccbaabacccacabcaacaabbcabaaabbcbacbccaabcccabbcbabaaaccabbcaacbabbcbcaacbbabacabbbbacbbcabaabacccaccbaaacbcbbbbbccbaabbabcaabbcaabbcbcbbcccccbaccbbcaacccaabcbabcbccaaccbaccaccabcbabacaaabccccbcbccbbabbbabccccbcbbaaacbbabaabbaaacaacaccabacbcbbabbcbabbcbbcbc,383,2.435795000,0.018061000,2435.795,18.061
bbcacaaaacccbbcaacabbaabbabacbacabccabaabccbaacccaccbbaabacbbccbaccabbcaaaacbabbbbbbabbbccbbccbabcaabcbccbaccacbbbbbbbccbcaccaaccaaaacbcbbabcabbccbccaccaacccccacbbbccccabbaabbcacaacbacbcbbccccaccbcbbcacccacacabcaaabbbbacaaaacbbaabacccaaacacbbaacabcbaccbabbacbaccabbbbabcababbbccbbbaccbcabbcbaaabccbcabacbbbaabaaabcabbacbccbbbcacccbbbcbaccbcbabbcbbbacacaabbcbccacaabcaacccbaabacaaaabaaccacabbbabccabaabbbcbcbcbaaaabcbbccbbcccbaccababcacccbcbbccacbccacbbbbaaaacccacbbab,467,4.800474000,0.029666000,4800.474,29.666
aacbabbcbaacaaaacbaaacaabacaacbccabcabbabbbcabbccabbacbbcbbbaabbaaabacabcaaacacbaabacbbaabcbbcbc,96,0.043036000,0.001102000,43.036,1.102
baabcaacbbabbcbbabbacbbcbcacaacacabccaacbbcbccbbacccbccbaaabbacacabccbbcbbbcbabbbcacacbbbbacaabccbcbccacbaabbcbaaccacabbcccbaaaccababcababbaaacabbcbabbababacaaabcccacbccbaacbcbbbbacabaabacccabccaaacaccccbaaaaaccaabccbaacbbbaaaabbcbbacbabaa,239,0.632404000,0.005731000,632.404,5.731
ccacbacbcaaccbbacabaacbcababaacacbabbaaaaabbccabccacaccbbbccbaaacacaccbaaacbbcccaccbaaccbcababababcbabbabaacbaabcbbabbabbaacabbacacbaacaccbacbaccabbcacbbcaababbaacacbbbaabcabacacbbcacabaacaacaacbabcaaabbbcccaabccbaaaccaccbacaaaacacbbbbabbaacbcaaabcaababacbaccccbbcccbaaaaabcbbbccbaaabcacaccbacbcbaabcaccbabbaacaaaabaac,318,1.414216000,0.010277000,1414.216,10.277
abcabbacccacbaabcaacabbccaacacccaabcbcabbaaacbbabacabcbacacbaaacaccbcacbccbaccccbbaabbabcccbbccbcbbabcaaacacbaacabbabcccacaacccbaababbabbcccbbccabbbcaccbbcabbcacaabaaccaaccbcababbcaabacccbacbbbcaaccccbbabcabccbabcbabaccabcbbbccabbbbcaaacbbbaaaaacbcbbbabcbcbbcacccbacbbcbabbbbaaccbaabbcacbaaabcbacbcbbbccbbaaaabbacacbbbbbacaababaabababacccbaaacbbcacaacccccacaaacaacccabcabccbbbcbaabacacbaaa,389,2.965574000,0.019274000,2965.574,19.274
abcacaabcaacbccccbcccccccbbcbbacabbbcaabcaaccabcbbaacabcabcbbacccacccccbcaacabcacbaccccccccabaabcacababbbbbbbcbacccbaccbccbabbaabaaacaccabccabccabbbaacabcccbbbaaacabbacbbaaaaabccacacacacbcccccbacaccbccbaaaccccbacaab,215,0.441459000,0.005823000,441.459,5.823
aacabbacccacabaabbbaacababbcaaaacbbbbbbaaabbbbaccccaaacbabaabaacbababbbccaaabccacacacccbaabcbbabccccbbcbaaaacbccbbbaaaacabbbcacbbabacababcacabbbaaacccbacacbabaacaacababbcbbbcbcbbaccbbcbcbabaaacaccbcccabcbcccacaacccabacbacbbacbbcabcccaabbc,238,0.574231000,0.005246000,574.231,5.246
bcbcacbbacbcbaacbabaaccacbbacbcaacbbacbccbbcacbcbacccbcaaacbbbcacbbbbbaabacacacbbaaaaaaabcaaacbabbccbabacabacccaaaaacabbcccbc,125,0.086193000,0.001988000,86.193,1.988
aabaaaacabbabababbbbcbcabaabcacabaaccababaaabbababccbabaccbaabababcbcbcccabbabbcccbaacccbacabbaabbcabcbabaabcacabaccacbcbcacbaabcabcabacbcacbcbaacbcbbcbcbabcccabacccabacabcaaacbccaabaabbabbccbbaaccbbbcacbacbbbbaacbcbcbaacbbcacbbccaaabbcbcbaaabbabbbaccaccaababbcbacbbcbbbbcbbabbcbbabcaacccbcccbbbcccacbbcccabcaccccacbaba,319,1.464238000,0.012342000,1464.238,12.342
ccbcabaaccccacaacbcbcbaabcbbabaaaabbbacccbcccbcaabcbaacabc,58,0.008921000,0.000494000,8.921,0.494
abababaccbbbbccccbccaccccacacbbbbcbccabbb,41,0.003501000,0.000223000,3.501,0.223
cbbbcbabcabaaabaacbcbacccaabccbcccabbcccacbabbcacbcaaccbabcbacccaccccccaccacbacbabcacbbcbaaaccabcbbbbbbbaacbbacbaacabbccabbbbcbbbcbbccabccccbbbcacbabacbbbcababacccccbccbbbbababababccaaabaaabbcbcbabbcbaccbcccbbcca,212,0.410583000,0.004994000,410.583,4.994
bacaabbbcaabbcacccaacbaa,24,0.000940000,0.000086000,0.940,0.086
aabaabbacbabbcbacbcacacacbcabccabcaaaccababcccabcccabccabcaccacaccbaabccbcbaccbbccbcccbcccbcbcbcccbbaccbbabacbaacbaacacaccabcbbabaaaaaabbcbcbaccbbbcbbabaacbaccbcccababcccaacacaccbacacbbccccacbaaacbacccbaaaacccbabcccccabcbcbcbbbcbccbcaaaacaccccabaababcbaacabccaaacacbacbbbabcababbbacaaccbabaacbbccabaacaccbccacccacaccbbbcbaaaccbaabbbacbabcccbbcacabbcabcbbcacbabbcccacaabbbbccbbbababcbccccccbbcaaacbbbacaaacccacabababbbaccccbccacababaaaaaabcabcbcca,446,4.105183000,0.025188000,4105.183,25.188
bacabccacaaabccaabaabbbccccbcaccbacaaacbbabbbabcccbaccbbabbaaacaaabacbbbacaccbcbacccccbbcacccacacbabbcccbacbaccbbcbccbbbcacbabbbbababcccbcaababaaaccbcaaabcabaababbabbbabaabbbcabcccaccbababacabbcbcbbcccaabacabcbabcbccbcabaaabbbabcbccccacbcbcaacbbabccbbbaccccaaabcbacababaabbccbacaaccbbbbbbacabaabacbabcbccbbcbcccbccaaabbbbbaababaaccabbbbaaacaabaabccbbcbacbaabbcacbbcbcacbcbcbabbbbb,380,2.476403000,0.017902000,2476.403,17.902
bbaacbaacbccbabbbbacaacabcbabccbaacccbccaaaccbcbcbbcaacccbbaccbbbcbbabbbbbccbcbbccacabcaaccbccbcacccbaabaccaabaaccbbcaabababaccbbabbbcbccbabbbbcacbcaacacabbbcbbcbccacabcbbccccbcaabcabbcaaaccbabacbcbaacbccaccccbcacacbbbccaaaacbacbabacbcaaccbcbaaabbbccccbaabcbbcabcccbccaccaabacbabacbccacccbabaaabccbabcabcbaacbcaccbccaaaccccabbaabcbbbccbbaaacaa,343,1.892379000,0.015298000,1892.379,15.298
ccabacabacabbbbabbaaaacabbbcbacaaaabbbbaabacaaacbccbabacabacbacbccccbbbccabaacbbbacccbbababbcbbbacccbaababcaacaaabbcabcabbbabacccabbbbbbbabcababaaccccaabaccbcabaaaabcbbcaaabccbbacabccbcbbabaacbcabbbabcccbaaaaaabbbabacabaacacabaccaccaacbcbccabccbbcabcabbabccbcacbcaccbabbbcaaababcabacbaaccbaacbccbcabaaabcacabcababbbcccabbbccbcccbcbcca,334,1.675178000,0.013845000,1675.178,13.845
baaacaabbbcaabcaabcccbcaabababbcbccaccbcbaabacbaabacaaaaabcababbbabccccababcccbbccaabcabbacaccccbcbbabaacaccaaaabbacbccaccbababbbbbbcbccccaccbcbcabcbcccacbaaabacbcbacbcabbcbabcabaaaaaccaccbcaccababaacacaaacbbaaabaabccbcbbcbcbbbcbacabccaacbbccbacbbacbaababccbcbbacccacbbabaababbaaabbbacbaababcbccccccbabaacbcacaaccbcaaacacccbbcbbbcbbcbcbabaccccbccacbbabbaacacbcaaaabaabcbacbacaabcbbbbbabbacaaabcbaabbacbcbcaaacacaabbcaacbbcacbbbcabaccbbacbbabcbaccaababbbcccaacababcccbccbbcaa,474,5.132373000,0.036012000,5132.373,36.012
caababcbbccbabcbbaaccccbcaacaaaabaacabbcaccabbcbacaccacccbbbccccacabcbabccabacababcbcbabbabcacbcaabaabbabbbaacacaacaabbccabababccacacbbcbcbbbacaccacccccbbcccbcabbccccbcaaaacaacaaabbabbabccaabbcbbcccbbbacaccbabccbcacabcaccbccbcbabbbcbcbbabbcacccbaccacaacbbaccbacabcbbabcbacacabcbcacababbcaccaaaabaabcaaaccabcbaabbbbabbcabbbcbbaabcaabcccbbacbabcaabac,348,1.976013000,0.014822000,1976.013,14.822
baacaccbbbabcacabacabcbabcaccbbccacaaccbacbbccbabaacccbbbccababbccbaabcccabbbbaccbbcbaaacacacaaabacccacbaaabcbabbccbbaaacbbcbacbbbcbaaaaaaaccccbcaabbaacbccbbbc,159,0.181368000,0.002740000,181.368,2.740
cbabbaaabbbababbcbaacbccbcabaccbbaabcacaaabbccababcbbbcccccbbababbcbbacbcacabcabaaacbcbbaabaaaaacacaabaccaabacccbbabaaaaabccaacaaabaacbbbaacbcccbbabcacbacacabbacbbcbaccbbbaacbacabcaccbbcbacacccaabccbcccccaccbacbabacbcabaabaaccabacccbcbaccbcbbbacacccbaccccaacbbcbaacbaccabcbccbbacbccbbbacaccacabccccbbccbaaabacbaccacbaaaccbbccbbccbcacbcabbacbccbcbc,347,1.926364000,0.015956000,1926.364,15.956
baabaaacbbbbacbcaaaaaaaaabaaccabccabcacacbcababcbbabbbbbcbcaacbacbaaaaabbbaaaacbaabbaabaacaccacbcbccaabbcacabbcaabaabb,118,0.078074000,0.001346000,78.074,1.346
cbaaccbaccbabbacacaacbbcbaccaac,31,0.001402000,0.000125000,1.402,0.125
cbbbbcccbcaabbbcaccaabacaccccaabbaacabbccccaaccacacccaaccaacabcbcabccbbbbccbbcabcbbabbcccbccbababbcacbaaabbccccccaaccabbbccbcabaaaabcbbcabccaaababbabcaaacccbcbbcbcbbbbaaabbcaaaaaabacbaccbbabbbabacaaaacaaccaabcccbbbbcbbccbbcbcacbabacbacacbaabbcabbbbcbbaabbbcbaaacbbacaaacacabaccaabbcbabbbbbbaaccbacbabbaabaabbbaaabaccaabaabbacccbcbabbcbcbaacccabbbacabaaabbcbaaabbaccaaaabccbabccbaaacaacabbbcabaac,395,2.846876000,0.020508000,2846.876,20.508
bcbaccccbbccababbccaabcbbbabccaabbcabacacccbaabccabacacbcbaaaaccbcaaaabbabaabcacbabacbacbaababcbacbbcbaacbcbbcbbbabbabbabcbbaccaabcccacaabcbcabbacbbcbcbacbbaaaaaaccbabcbabbaabcccbcbacacaabccacabcbbcbccbacabbaacbabbaacabbacbbbaccbcabcabab,237,0.601828000,0.005721000,601.828,5.721
bacbccaaacbbcbbbbaabaaccbaacccacbaaabaaabcbccccaacbbaaaccabbaabaccbbbbcbcbbbabacabccbbaabcbbccbabcbbbcbcbaaaabbbbababbcbaccabcbbcbaccbbbccbbcbcaabacbababccabaccbcaccbccacbcbcbbbabcaacbbcbaaaaaaaaccbbabbbcacacbbbcaacbcabacbabacacbaacbbacaaacccbcbbabcbcbbbcaabababcbacaacabacacbbaaaccccbacbbabcbcaccaccacbbbbacaccaccbababa,320,1.511526000,0.013114000,1511.526,13.114
baaacaaaabaabbcbbaabaaccabcbcbbbaaabccbaababbcacbbcccaacbaaccbaaaaacccacbbbaacbacbbbcbcbabcababbabcbbbbcabbcaaccbabbbbacbcbbaaabbbbcbcbcbbaabcababbbcbbacabbabccbabcbacbaaccbbacaccccbccccacbcacbaccabbcbbccbaabbbababacabaabcaabbbbaabbcccbcaaacbbbcaabbccccaabcaaacaccbabcbcabbcbaabacbcacaaacbacacacbccacabccacbbbabccbcbcaacbbcbbcccabccabbababacabaabbaaaaccaccabbcabcaabcbbbcbbca,375,2.424370000,0.016946000,2424.370,16.946
ccaccabcbccbbbccbbcbababcabaabcaabacccbbbcbccbcbccccabbacaaaabcaccbabcabbaaccabbaacacbbcbcbaaab,95,0.040796000,0.000985000,40.796,0.985
abccbbaccbbbacaaacabcacbaabaacbbabbabccaccababbcbabcbacabbcbbbcaacbabbcbacbccccbcbcbcccccabccaccbaccacabacbcbbcbbabccbaaaccaacbacbacbabacbcbbbccbaccaccbcbbaabccacbcaabaaccccbaacacbbcccbbcabbaaccbbaaabcccbbcbbababaaacccbaaaabaacbbacabacbccbbcbacaababacaabaaacccbabbacaabaacaaababa,279,0.905990000,0.009225000,905.990,9.225
acaabcabcbcbacbcaabbcaabccacaabccacabaaabcbabacbcbccabaaccccacaccbaabbcbcbacbaacaacbbccccabcababbbaccaaccbccbcabbbbacbabbcccbaabacbbabbcaccabcbbaabbbbcaacabccbcabacaacccabcaaacaccbcbcabcabbaabaaaaaaababbbaaabbbcabcabbccbbbcabbcbaa,230,0.530215000,0.005785000,530.215,5.785
abccababccabcbacbbbbbaaaaccaaabbcabcccacbaabcccbccaabcabacacbbcbaaccaabcaccaccabbacbaaabaccbabbcabaacabaaaccacbbcbbcbbaaabaabbabaaacababcbabacaacacbaaababacbaaabbbcccabaaabccaaccbcaccaacbaaaacccbbcaccaacbbbcbccbbacabccaabbcbbabbbcaaa,233,0.548095000,0.005553000,548.095,5.553
bcbabccbccabbabcbcabbcacaaacabcbaababccbabbbbbcbcacabcbccababcabbb,66,0.013653000,0.000508000,13.653,0.508
bbbabcbabbcacacbcbacabbbccbabaaaccacbaacacaabbbbbacaccbcbacacbaaabcbababccccacbcabacbbabcbcacbbcbccbccbccbbcabcaccbaaabbaabbcabaabbbabcabcbbcaccbcccbcccbccbabcbcaabacacaacbcbcaacbbcbabaaabcaacacbccaabaccbbbbcbbacbcbbbaabbbbccccbbbcbbabcbbcccbcaabbcbbabcbacbbbabccaaabcbcaacbbbaacacaaaa,285,1.045782000,0.008393000,1045.782,8.393
aabaacbcbaabbcabacaaabbacbbbabbcacabbcbcabbcabbcccacbcabcbbcbcbccbabbbbccbccaccababccbacccacacbcbccbacacacbcbcacacbaabbbcbcbbbbabcbcccccacaccaccabaababcbbbbabaacbbccbbacbbcccbaabacbcbaabacabbbaaabcababaacaaaaaaaccbaab,217,0.453637000,0.005533000,453.637,5.533
caaabbccbbaabaacccaccacccbccababbababccbbcaacbbabaccbacbbbcacccacbbcabbccbabcaccaacaabaaaccabbabbbbbaacbcbbbbcb,111,0.063702000,0.001595000,63.702,1.595
cbaabcabccaabcccccbbabbacabccacbbabbcaabababcbcccaaabbbabbabaabbabcbaabcccccbbcbbaccbacbcbbccccacabbccbbabaacccbaccabbcaabaaabcbaaabcabbabacbaccbcbababacacaabcccbabbcccbaaccccacaccbbabaacaacbacbabbcacaacbcacccacbbbccaaaabbccbcaaaccaaaccaabccbcacbccaacaaaccaacaccbababbbababbabbcbaaaa,283,1.117637000,0.009785000,1117.637,9.785
